"Some food items are not good like pasta, pineapple caramel, etc. All other items are delicious such as salsa potato palak patta chat. In dessert, I recommend eating tutty fruity ice cream, browny with ice cream.",2
The place was so good .staff was so nice .they care for your feedback.  the food was not that much spicy which is good . I'll give 8/10 for FOOD..  and for the service n Atmosphere I'll rate 9/10,2
"Staff service will in good ,,,food test  very delicious   .specially big thanks MR.  Gokul MR Ganesh   Very good behaviour I like this man next time I come with my family",2
"A delightful experience of grills, kebabs and Indian main-course meal. Staff is very polite and humble.Vegetarian options: AvalonDietary restrictions: YesParking: Usually available. Paid.Kid-friendliness: YesWheelchair accessibility: Yes",2
It's amazing experience am lucky to visit barbeque nation,2
"Great service, the entire team has a sense of customer service, kudos to the managers and the entire staff.",2
Visited again on 29/09/2022. The overall experience was amazing and the hospitality of the entire team managed by Mr. Jimmy deserves special mention.,2
The buffet us really awesome food is good but sometimes you may face barbeque issues it doesn't bake your stuffs. I really enjoyed my first visit.,2
If you're planning to visit this place for Lunch or dinner then book your table in advance through BBQ app and you will also get some cashback. They offer the best buffet in the city. Staff is very cooperative and it's a neat and clean place. I enjoyed the starters more then main course. They service is very quick. Food is hygienic. Overall it is good place if you're looking for a buffet lunch and dinner.,2
"The place is amazing for the food it offers, it's always full , so it's good if you pre-book or reserve the table.The food is good, dessert selection is the best!",2
"",2
The Barbeque Nation Sector-26 is a decent place to have a buffet lunch or dinner with friends or family. The service is decent but definitely can be improved a notch. The food is a little above average. They can definitely explore more options in the buffet menus to attract more customers.Overall the ambience is good.,1
"Good but not the best, it was not worth the money for what we have payed, we payed like 6k for 4 people and we haven't even eaten so much, a single person sitting next to us ate more than us 4. I will recommend this place of your friends eat like animals ❤️Parking: Parking was full and we had to wait 1 hours outside the building as their waiting area was also full. My cousins from Canada has the worst experience.",2
"Food was so guddddd. They have so many items in buffet. Prawns was so juicey😋😋😋😋. Paisa wasool. Live music. BBQ da staff sira and enne corporate wah ji wah, service is very gud. I wanna go again. Thanks BBQ nation.",2
"Chandigarh is blessed to have quite a few good Restaurants that serve authentic North Indian cuisine ........ and amongst them Pashtun would surely rate very high. Restaurant going strong since 1990. Good strong flavours and the dishes are really well cooked. We were pleasantly surprised to try their Masala Tandoori Roti. The quintessential Tandoori Roti has been given a marked makeover with the simple addition of some onions, masalas and spices. Infact the hack is so simple that we were surprised why the other Restaurants haven't caught on to this as yet. Good meal and strongly recommended for good North Indian food.",2
"Super nice restaurant! Amazing environment and the food is incredible. From an european perspective, this was really really good.",2
"Old theme styled like haveli. Some items are very good some are average.
Pathar mutton kabab is a must if you are mutton lover.
Need some cleanliness tree they added in the middle having so much dust.",2
"The overall dining experience was rather average, with a taste that didn't stand out. Despite having dinner, there was an expectation for a unique or surprising element in the flavors that was not met.",1
"Recently went there to celebrate my wedding anniversary lunch with my family. The food was okay okay some starters were not up to the mark and main course was okay okay types. ambience is alright. There was not a lot of noise so that was good.Overall, it’s a decent place to go out with family but I felt that it did not do justice to how highly people talk about this specific restaurant.",1
"I went here with my 2 friend after reading quite a lot reviews. It was a horrible experience. As soon as we ordered, waiter told us that it will take some time to prepare as it is rush hour. We ordered boneless chicken biryani and veg biryani.The rice used for biryani was not basmati some tasteless rice and the thing that irritated us to the core was.. there were multiple bones in bones biryani.We told them them there are bones in boneless.. so he got it checked.. and refilled the bowl..Since we didn’t like the food, we asked them to pack it and my goodness even manager came to tell us that they don’t  pack and all things. I asked them what will you do with leftover? He said we will throw.I mean, they prefer  to throw rather than packing. Had a really bad lunch here and I suggest everyone ask them why they throw instead of packing the leftovers.",0
Black glasses on the door gives it dingy look but not bad once inside. The huge tree replica is very much like real one.Wasn’t much hungry so we only ordered biryani and chicken gravy which was delicious. Enough portion for 2 people to eat from. They had good offer for 🍺 but had none(day time)Food could have been digested well with it though.It was not a busy place n not enough servers except a cook cooking in the kitchen and a server serving it.,1
I visited here a day before valentine 2019 & i have dinner.. It seems to look like a historical place full with an atmosphere of our Indian culture as like the paintings on the walls and the menu of the restaurant looks quite different then others as i likes the most and talking about the food it was good in quality and the staff is also good and you can easily take a view of chef's they were just busy in cooking but they did there job very well and that make the food more delicious and hopefully the environment was smooth inside the restaurant..,2
We had tasty chicken handi and tandoori chicken. 6 pieces of chicken wings were also yummy. Definitely worth a visit. Fast service. Ample parking.,2
Its been 3 years i have been coming here and i always have a really good experience here. Good ambiance staff was very good specially Vicky sir who served us really well,2
In terms of taste and service this is good restro bar. Actually they have 2 floor ground and basement. Resto bar is in basement and on ground floor only restaurant. I always prefer to sit in restrobar. Everything is fine but loud third class music. I think as per atmosphere and sitting they should play Gazals.,2
A perfect place to visit to try the North Indian fare. They call themselves as the oldest Ethnic Indian Restaurant and stands true. The Ambience is well done and is very calm and soothing. The Food is really nice both Non veg and Veg. The chicken starters are well marinated and cooked really well. Chicken Rarra is nice and the chilli garlic naan is a must try. Dal Bhukhara is good too. over all a great place to eat a good North Indian fare in chandigarh.,2
Good place for non veg lovers. Good ambiance and service. Place downside name as Wild west.Must try:Murg tikka afganiMurg malai tangriPaneer makhan masalaMutton sikandari raan,2
"5 stars for the amazing ambience they have made, service is ok, food is decent, they have a themed bar in the basement by the name wild west cafe, they should work on improving its ventilation or turn on atleast one ac in the basement for air flow",2
"Its my birthday week, I was looking for a value for money buffet for 30 pax and somehow visited this place for a trial. I was accompanied by my vegan friend. So we opted for a veg and a non veg buffet.Self service, only breads are served on table which are hot n fresh.The taste of almost all the dishes wasnt good at all.Only russian salad was fine.Vadilal icecream is also okay but they lack hot sweetdish option.The ambience is okay.The view is fine.",0
"Ambience is very good. Food quality is at par. Both veg and non veg preparation is very nice. Non veg pieces are too huge though, should ask for smaller pieces.",2
"Food is out of this world. The tandoori roti is crisp and the preparations are delicious yet  light on the stomach.
Strongly recommend.",2
"Great place for families, Very nice ambiance. Food is good, pure ethnic indian food with amazing quality. Staff was friendly and helpful, They also have bar with separate sitting .Highly recommended for peaceful family dinners",2
O bhai...kuch toh image ka khyal karo.....such a big disappointment......went there after so many years......went to their bar in the basement....mosqitos went in my glass three times....left food just because of that thing only....hygine naam ki bhi koi cheez hoti hai....I paid the bill and left the place....very sad experience.....,0
"Excellent service. Good food and good environment. Must visit.
Must try Malai chaap.",2
"Visited this high rated restaurant with high expectations, only to be deeply disappointed. I ordered chicken kebab and naan. I'm sad to say that I had the worst chicken and that too in Punjab. Absolutely pathetic. Don't trust the reviews.",0
My family is fond of the place especially my mother. Good food preparation. Pretty good ambience. Tree in the center is its TRP.Service i think has gone on the slower side since our last visit. Also the capacity check was not done here considering covid scare. I mean 50% is allowed i assume and only two tables were left vacant rest all were full. Here the manager looses some point. Also please work up some quantity too,1
"Great place for families,very nice ambience.food is good,pure ethnindian food with amazing quality",2
"Because of our less tolerance for spices and chillies,We did customize some of of the food. Waiter did explain that it might impact taste but we still went ahead and ordered it. Chef made sure the dish was still perfect and taste awesome. VERY NICE FOOD.",2
"Poor and slow service with unresponsive hosts .
Food was fabulous, great Indian authentic food , super taste , ambience was very good , cost is also very well planned , a complete family restaurant.",2
"If you’re looking for the best indian food in Chandigarh, you should definitely try this place. Just perfect",2
"Great Food with authentic mouth watering flavours
Staff is very warm and service is with a smile",2
"It's an ok place nothing to rave about. We went with super high expectations and that's why we were disappointed. Food tastes fine and that's why the 2 stars.Portions are small for the price, place is dimlit and restrooms are dirty and reek badly, service is passable and kitchen looks disorganised.Overall this restaurant is passable!",0
The food was yum and amazing. Must try place. The staff behaviour was also very amicable and nice.,2
Traditional ambiance with traditional food! Tastes great!! Staff is very friendly and good service!! Should  try once!!,2
"Calm, cozy, ambience with yummy mouth watering dishes served by professionals. I really enjoy this place whenever I visit",2
"The food, presentation and the staff was really very badThey had bad services as wellSpecially Mr Vicky he didn't even attendedAnd there was only one staffNever visit again",0
Nice and quiet place to enjoy wholesome meal.,2
"Decent service and ambience but food was not upto the mark. We ordered Mutton gravy but it couldn't justify even half of it's price in taste and quality. In veg, we tried kadhai paneer which was still better.",1
From last 20 years we r regular customer. This time quality of food was pathetic. Half cooked chicken with watery gravy. I thought to have word with u but u were busy with sme of ur friend's.If the quality of food will bw likw this only then i shd not recommend anyone.They had charged for this half cooked chicken.If quality will be like this only then dont waste hard money fo ur old customer's .,0
Nice place to have romantic dinner or enjoy with Family. It offere very soothing ambience and great food with live music. It gives you both option i.e. to sit inside or roof top sitting. It is also known as Chandigarh Haveli    I had a great time there and I must appreciate the staff for giving us such a great experience. For more Chandigarh restaurant reviews do visit my Instagram page dil_apna_foodie.,2
One of the oldest restaurants in Chandigarh and visit this place regularly for family dinners. All our guests review liked this place especially the Daal.   Other dishes have neutral masalas and are not high spices. The overall interiors of this place are good with its nomadic paintings on the wall. Food is priced reasonably.,2
Food and service was amazing. Humble person but the ambience was a bit dull.,2
"Visiting this place from the last 10 year with my family.
Always satisfied with delicious food & drinks.
Good atmosphere if you are going with family.",2
Ambience and food is good. A very quiet environment. Nice family palce to hangout with.,2
1. Worst service I have ever experienced in a restaurant.2. No napkins given to our table and when demanded for it then it was told that they don't have enough in stock but same we're available on unused tables.3. For any order you have to wait for long time and my case I have to wait for each chapati with pause of 10 minutes.5. Non of the staff member supervision is taken and in case customer is looking for the staff you need to have good luck if you find any on time.6. Food quality is no more icon of the restaurant which was in early period.7. I gave 2 stars just because of the infrastructure otherwise it doesn't even deserve one star.Management need to keep an close eye watch on it if they need to survive for long in the business.,0
"Used to go to this place a lot and was one of my favourites. Recently, i visited this place and food was below average. Ordered butter chicken and it was not even cooked properly , way undercooked and the chef said that it was cooked perfectly , well that was not the case at all. Pathetic food and pathetic staff , won’t visit again. Bad experience. They compromised quality for quantity.",0
"Used to be a good place to hangout, and had been here quite a few times, may be more than 20. Over the years, the restaurant has only went downwards, in terms of food quality and even more in terms of behaviour of serving staff. The prices have gone at par with best restaurants like dastaan and anardana, but quality is not even up to halfway mark. Some servers, that are at this place from past many years, behave rudely with guests.",0
"The food was really bad. The onions and chutney were stale.The service was of very poor quality. The waiters weren't even listening to us.We had to get up from there without finishing food, it was that bad.",0
Our office is just next to this place and it has one of the best food. Very nice staff..they serve alcohol too...they have a bar in basement and the restaurant is on ground floor. Must visit with family or friends.,2
Had dinner there but was of average taste.,1
Delicious food and nice ambience 👍🌺…..place need renovation ॥,2
Worse experience . Does not care about customer . Commit something and don't live up to it ...owner is rude and does not care about customer ...they say we are here since last 25 years we don't care about any thing ......will never recommend Ny one to go,0
"Had the traditional local dish of chicken Makhan. It was good, but not sure if its worth so much. Close to 500 rs for one dish. Could give it a try once.",1
Nice food. Neat and clean place.,2
"Food is very good, ambience is average plus, pub downstairs is one of the favorite and quiet hangout place for over 20 years. They used to call it Khyber then, now it's called Wild Wild West.",2
"Great ambience, courteous staff. Taan Dera Ismail Khan is a must try dish for mutton lovers",2
I ordered dal makhani and tandoori roti from here. The dal makhani was awesome but I m giving 3 stars because the quantity was very less for rs.300.. Didn't even suffice.. this was disappointing..,1
"It was wonderful. Kudos to the chef.interior is good too.worth the visit.i am editing this after 2 years. Service, quality is not worth worth it. We ordered gobi kali mirch and it is not the same taste it used to be. I discussed with owner and he didn't waive off the price which we didn't eat. Golden days are over. Would never visit again. Dissatisfied and disappointing 😑",1
"Nice place to have punjabi food with very nice ambience.
Staff is very cooperative and we'll behaved.",2
"Quality of food both veg and nog veg really delicious.
Must visit 😋",2
"Ok ok type restaurant, nothing spl...Food quality is also below average...Little over price as compare to food quality and service....",0
"They are dishonest people, they don’t honour reservation of table at the hotel.",0
Great food.. Great ambience.. Nice service..,2
Visited with friends on 11th May.Ordered veg and non veg food. The quality of food was upto the mark.Service was promptAmbience is vibrant!!!A must visit.,2
"This might be the only time I have felt uncomfortable while dining in a restaurant because of the sheer rudeness and aggressive behaviour of the staff. I tried to order something and the servers simply refused to listen. On pointing this out, one of them became incredibly aggressive. Not to mention the horrible horrible food- we’d ordered the methi chicken, dal bukhara, lachha parantha, jaljeera and coke- and the best thing was the coke.",0
worst....in this hot summer...ac is not working at all...manager says...the problem is from mall side....30 degree temperature and i am full of sweat...please dont come in the summer...ac is not working at all..,0
Food is of average quality ..not too bad but the price charged for the same is not justified at all. The service provided by the staff was nice and they were quick and humble.The quantity was okay as well. This rating comes totally as a result of the high price charged for the average food provided by them.,0
The food was awesome whether it was veg or non veg. The atmosphere was pretty peaceful and food tasted delicious!,2
Very bad service and food. No manners of waiters way of speaking.,0
"Visited the restaurant yesterday with family. Great location, nice and cosy ambience, food is okay..neither greatt nor bad, pricing is a bit on higher side.The worst part is their staff and service. They are polite but 2 of them were extremely sarcastic. They are not bothered that in today's hard times, they are getting business. Manager was most unmanaged, no speed in service at all. When we asked them to pack the leftover food so that it is not wasted, the staff serving us made faces of all kinds.Most Lethargic and unprofessional staff. Okay for one time visit. But will SURELY not go again..",0
Food taste is not that great... good family restaurant...,2
"Though the ambience is nice. Staff is good and hospitality is great. But the taste of main course items like mutton Rogan Josh and mutton handi is not upto the mark. Also meat is too chewy. It is bit over priced too.
Chicken malai tikka is a must try here.",0
Amazingv authentic and delicious Indian cuisine.,2
Ac not working. Service slow. Food taste average,0
Rude owner does not have any sence to talk to customer ....pathetic service ....bad experience will not recomend,0
Always love to be here for yummy food.. Great ambiance. Professional staff and more over the owner is a great chef... Always relish food here..,2
"Food is sumptuous and quality has been maintained..
Courteous & helpful staff….
Do sit by the window table (corner) and watch the world go by..",2
Ambience is great. Hospitality is weak. Food quality in Vegetarian is good (especially Daal Bukhara) but Non Veg is not good. You order them spicy food and they will serve you sweet food. Location wise great and one of the oldest restaurant of City. Centrally located in the heart of City at Sector 35 Chandigarh.,2
"Misleading name, mediocre food and overpriced menu",0
Was thinking have to gud food … Bhut hi bkwas taste of mutton rogan josh . Only good thing is. Coke Bas ..  disappointed 😔,0
Unprofessional and inexperienced staff. We were asked to control our child who is just 2.7 yrs old as others were getting disturbed by manager. The manager talked mannerlessly with us. Quality food is not only thing one looks forward for. We as parents know how to n when to control r kids n the manager was v rude. Restaurants are not libraries where we need to keep pin drop silence and we come with our families to enjoy knowing our limits. I will never recommend this restaurant to the families who have kids as the unprofessional staff will then ask you to control them. It was an awful experience.,0
They are worst . They don’t even know how to handle and hospitality is worst . Lighting is bad . I came here on my birthday to have a dinner . And suddenly they started that kitchen is closed and even they take the order and doing all the things so fastly just to wrap the things . If you know that the kitchen is closing please inform otherwise tell them from outside . Ridiculous man,0
"Possibly the best mutton preparations we have ever had. Very good food, relaxed ambience for that prolonged drinks plus meal - and the price is a pleasant surprise",2
A cozy place for a family dine-in occasions.,2
Best and oldest restaurant of Chandigarh. Visiting this place from last 30 years. The washrooms need improvement.,2
"Worst experience ever. After waiting for exactly 41 minutes we got our food on our table. Food was so pathetic, Manchurians were burned. Butter naan was so hard we cant even chew them properly, we received 7 pieces of honey chilly cauliflower at rs 350. After all this waiter was like sir wait to aapko krna pdega itna bda restaurant hai or kaam krne waale sirf 2 log hai hum aap pls jaldi na mchaao or wait kro.. If you guys are not capable of running this place please shut it down 🙏🏻 don't do such kind of harassment.",0
"Ambience good and food not so good as expected. Ordered karahi paneer and dal tarka , but didn't find so good. Spicy and quality not as per expected.Service good .",2
"Chicken malai tikka was on other level, not the regular creamy one,but fresh, juicy n tender.Tandoori wings were delicious.Butter chicken was yummmMalai kofta was a total fail.... absolutely bland, weird coconut taste, we requested to add lil salt n spice but they failed to do so.",2
BAD PLACE. THEY SERVE BACHA KUCHA HUA FOOD.TAKE YOUR DOG ALONG TO EAT. DOG WILL ENJOY EATING THE FOOD .BAD BAD BAD PLACE.WORST PLACE IN CHANDIGARH.,0
Food was decent but service is not upto mark. We went to celebrate Father's day  and found that the service was pretty lagging. Only two people were serving food.,1
"Pather kebab and raan were delicious, however main course was not not upto mark.Butter chicken and handi gost was average. House special icecream is waste.Ambience is good",1
The delicate place to dine in . The literal taste of indian authentic   food. Try jaljeera,2
"Great ambience for a family dinner.Personally, I love the food here and that's what makes me go there again and again. Best authentic mughlai food in town. Must try chicken kebabs and soya kebabs for vegetarian. Butter chicken is my favourite here.Cons:Service is not consistent but food makes up for that ;)Not sure why but their menu doesn't have any markings for veg/non-veg. Not even the colour coding. Hope they change that soon.",2
Very tasty food available and pleasant atmosphere.,2
"Nice place for having drinks and Food. Situated at sector 35 in the heart of city, serves very good Food. There tandoori items are too delicious. You have multiple options on drinks",2
One star for ambience. Others are very poor. The quality and quantity of food is of average grade. A lot has to improve to maintain quality.,0
"Outstanding food... Outstanding hospitality!!!Revisited Pashtun...Have been coming here since 1996 or 1997...The standards have not changed...Maybe better... Amazing food, hospitality, service...Most of the staff is the same...Speaks volumes!Sanjiv runs a great ship...Keep it up!A visit to Chandigarh is incomplete without a meal @ Pashtun!!!",2
Pashtun ...ambience is good but if you are craving for non veg then guys this is  surely not the place...well i read the reviews and happened to go to this place. Chicken Pashtun Biryani and Panner Pashtuni we ordered ...well the name looks so alluring so we thought of trying these somewhat new dishes...but the dishes were just n just average...u will find panner pashtun which is nothing but any normal panner kadhai with normal taste...n biryani was also full bland...no aroma no taste...and guys rates are really on higher side...well told the service guy also that their food needs improvement but then he was least bothered ...anywaz no hardfeelings but surely not going second time,0
"Lip smacking non-veg starters & main course. A nice place to hand with family & friends. Interiors are classic, as it is one of the oldest restaurants of city. Quantity is bit on lower side when compared to prices, but taste overcomes this.",2
"Very good restaurant.
Local India cuisine.
Highly recommended!",2
"Nice ambience , good food but they need to improve their serving time as we waited for almost more than 40 mins after giving the order, however, I don't want to blame the staffs as the shortfall can be due to covid.",2
My sons first ever outing was to this restaurant. Will always be special. Good food and good service. Was expecting it to be a Buffet type but it has ala’ carte only.,2
"Just like any other restaurant but ridiculously expensive, may be rents are high here, although preparation was fresh and food was tasty. Excellent service.",1
Really good food and a nice place for families to eat. Shandy and cocktails are also good. I recommend trying this place. Pathar kababs are really well prepared and a must try.,2
Perfect restaurant for family lunch,2
I must say their Dal makhni is to die for. A beer boot to my surprise actually cane in a boot shape glass. Must visit fir good indian food.,2
Very good food.. especially the chicken dishes...,2
"Everything about this is good, calm atmosphere, delicious food, cozy interior. Must visit for anyone coming to Chandigarh.",2
"One of the finest dining resturants in chandigarh.
Great food, great Ambience,  live kitchen",2
The most underrated restaurant in chandigarh. It has an excellent food and ambience. Will recommend for any family outing.,2
Excellent food and survice..😀😀 corporative staff. Very good place to eat and spend quality time with your family and friends..Thank you,2
This is a great place for traditional Indian Punjabi and Mughalai food. Nice interior decor with a desert theme and a tree in the middle and a wild west bar in the basement. Good food overall.,2
Food is amazing. The best for Indian cuisine. The menu is not very extensive but they ensure flavour and quality in every preparation. Definitely my favourite in Chandigarh!,2
"Peaceful place with light music and sweet volume good food with great service. Friendly and very humble staff, waiters give good suggestions in ordering food and drinks. Good place for hanging out with friends and like mind people, and equally good if you go alone.",2
"Walking through the lanes beneath the flickering glow of streetlights, I found myself standing in front of this famous restaurant. Amidst the cosy ambience, a lone man sat on a podium, lost in the enchanting melody of his flute. As he played, the soft, melodious notes filled the air, creating an atmosphere of serenity and intrigue. While I relished the food I had ordered, his fingers danced gracefully over the silver keys of the flute, producing a hauntingly beautiful tune that just transported me to a whole different world.",2
"Very cool atmosphere, cool music, washroom clean.The mocktails are unique and very tasty.The starters are very tasty.Only one thing more soup option should be there.Taste of all foods are very good.Overall very good experience.Unique process of order and bill pay.",2
"Wonderful experience! The food is amazing.. presentation,taste,price, quantity everything is very good. Loved being here . They dont have a huge menu .. very selected items available here. The beverages aren't that good..the food though is superb! Recommended",2
"Atmosphere was greatFood was okay, ordered Broccoli soup, which should have had a bit green texture which was not. Taste was not good.Salad was unique but I did not enjoy kurkure much on the salad.",2
"Lovely place for family seating. Great ambiance, good food with a lot of options to choose from. Pani puri shots as welcome drink were amazing. We tried Nadru ki tikki, Chicken tikka and Paneer tikka as starters. Daal Dastaani and another chicken dish for main course.",2
Excellent food. Very good ambience. Friendly staff. Little overpriced and slow service.,2
The food was good. Nothing extraordinary but it was good. The drinks were the star of the night. They had amazing drinks and a wide variety in them. Must try!,2
"Great addition to Chandigarh dining spots. Great casual ambience. Indoor and covered outdoor seating. Menu has plenty indo Italian fusion and traditional mughlai. We ordered the butter chicken, nihari mutton and daal makhni. Moist towels and sauna packets at end add a great touch.   Topped off with double Glen.. Laccha and tandoori nans were flavorful.. be back for a full meal.Parking: Could use staff to manage restaurant parking",2
"Need reservation for a better placelive music makes the atmosphere better.Food taste is good in some and average in other.Try panipuri shots, unique try.Mocktails have new varieties but read before ordering.Price is on the little higher side. Compare to taste it's not fine but overall it's okay.All types of payment options are available",2
"Last night, I and my friends had an excellent and delicious dinner at Dastaan, Sector-7, Chandigarh. The ambience and aroma of the restaurant was amazing. We were feeling comfortable sitting inside, the staff members were cooperative. We ordered Garlic Naan, Butter Naan, Laccha Parantha, Dal Makhni, Shahi Paneer, boondi Rieta.. it was satisfying and wonderful experience at Dastaan. Highly recommended!",2
"very beautiful attire, foods are amazing...both veg n nonveg are awesome.....If u go in winters,they will provide u angithi for feeling warm......And that basoori wala.(flute player) was really awesome,playing ur old is gold songs of Bollywood....",2
"I had the pleasure of dining at Dastaan, and I must say that it was an amazing experience! I give this restaurant a 5-star rating for the delectable starters and main course that we enjoyed.The starters were simply fantastic, and each dish was bursting with flavors that left us craving for more. The staff were very attentive and made sure that our experience was nothing less than perfect. They were very helpful in suggesting dishes that were suited to our taste and preferences.The main course was equally delightful. The dishes were presented beautifully and tasted absolutely amazing. The quality of the food was top-notch, and the portion sizes were just right. It was evident that the chefs put a lot of thought and effort into every dish they prepared.The ambience of the restaurant was also great, and the decor added to the overall experience. The music was just perfect and not too loud, allowing us to have a pleasant conversation while enjoying our meal.Overall, I highly recommend Dastaan to anyone who is looking for a fine dining experience with exceptional food and service. The team at Dastaan truly knows how to create an unforgettable dining experience, and I can't wait to go back again!",2
"Beautiful ambience. Food is not quite exceptional , its limited menu.
Service and atmosphere is impeccable",2
"Polished restaurant specializing in elevated traditional dishes, including curry & rice meals.HighlightsLGBTQ+ friendlyAll you can eatSmall platesQuick biteCosyRomanticCasualVegetarian optionsService optionsNo-contact deliveryDeliveryTakeawayDine-inHighlightsFast serviceLive musicAccessibilityWheelchair-accessible car parkWheelchair-accessible entranceWheelchair-accessible seatingWheelchair-accessible toiletOfferingsAlcoholAll you can eatBeerCocktailsCoffeeLate-night foodQuick biteSmall platesSpiritsVegan optionsVegetarian optionsWineDining optionsBrunchLunchDinnerDessertSeatingAmenitiesToiletsWi-FiFree Wi-FiAtmosphereCasualCosyRomantic",2
"Scrumptious fine dining place.

They have selected food items in their menu but each item is a chef's masterpiece.",2
"Let me just say snacks are a little overpriced for quantity, but apart from that its a good family restaurant. Food is good. We were billed for 3,700 bucks for dinner of 6 people but no drinks. We also got 2 servings of golgappas which were on the house. It's always good to have something free to eat (LOL).",2
"An exciting menu with new and familiar options for all courses. A delightful experience with tasty food, mood lighting, classy decor, fantastic service and interesting house cocktails/mock tails. A venue for upscale or classy night out or dates without hurting your wallet too much.",2
"Very pleasant ambience and delicious choices of food💫
A must visit place❤️",2
"Just visited tonight and loved it. Restaurant was almost fully occupied. Still the taste, service, and ambience was well maintained.We ordered Kathal Galouti Sliders, Chicken Tikka orange salad and Roohafza Fresh lime.Everything tasted almost perfect, and the dishes made us both feel full.Keep it up!",2
The place has amazing ambiance. The food is fantastic but the portions are small . The service is very good.,2
"Dastaan is definitely one of the nicest places for family outing/dinner. This was my 2nd time at this place and we certainly had a great time with live music(flute) and sumptuous food. We started with “Indian Railways Tomato soup” which tasted more like tomato shoraba and was not thick in consistency. After that we ordered starters(Paneer kurchan taco, sev puri cornets, Asian Tangdi kebab)which  tasted average, personally I only liked Asian Tangdi kebab and good thing was it was not very spicy.Post that we ordered “same old Paneer makhni” which really good and was rich in flavour. We also ordered 2 drinks, “Banarasi Paan” and “Aam panna” which tasted really well and even the presentation was exceptional.The best part of dinner was definitely desserts, where we had lemon cheesecake and phirni(comes with dry ice in a bowl, looks really cool), gulab jamun with rabdi.If I have to pick 3 things where the restaurant excels is their beverages, desserts and live music.I went there with my 2 year old son and there were lot of other families with their kids. My son was playing with other kids for most of the time we were there.They even offer complimentary Golgapas😊 and I would definitely love to visit this restaurant again!",2
Nice place to hangout and eat good food. Visited with family and the experience was tremendous. Loved how they treat their guest and explain about the dishes when you try to order it. Cocktails are good if one do not prefer to drink hard drinks. Recommended place to visit. They do not accept any booking for table. One can visit around 7-8PM to get a table else there will a waiting for at-least 30-40 mins.,2
"Nice food, wonderful ambience, nice cutlery.We ordered vegetarian food including Dal Dastani, Moroccan Panneer, Rajma Gutta Curry.Food was very good, presentation was also good, staff was courteous.Pan Ice-cream in the last was icing on the cake.Good experience, Highly recommended",2
"I have been to Dastaan a couple of times and unhesitatingly I can assure all that you would never get a meal that is below par! The indo fusion food they serve dances long onto your palette, after you are done savouring it-accompanied with the polite hospitality-is the reason you would always want to return to this restaurant.It’s comforting to note that even nowadays they still adhere to covid protocols- with contactless menu and payment options-and the bottle of sanitizer still present, while many of the other restaurants have let go! I would highly recommend this place if you are in the mood of a dining experience that feels familiar yet is strikingly different! 👍🏻",2
"Good flute music, gr8 atmosphere, polite helpfull staff, food was OK, would suggest a little refurbish in the menu, taste needs a little upgrade . Overall an OK experience,  daal and tandoori paneer gravy miss that extra punch.",1
"A good family restaurant. Little overpriced for everything. They serve gol gappas as the welcome snack. Food quality was good but the quantity was little less. In terms of taste, everything was little sweet like even if we have ordered something spicy, that has a taste of little sweetness in the end. The hospitality was very polite, liked the ambience and overall service was good.We ordered a lot of things like tomato soup, mushroom soup, paneer and mushroom tikka, biryani with raita, daal makhani, patiala paneer, malai kofta along with bread.Overall experience was good.",1
I went there to celebrate my birthday and it was amazing. The environment was peaceful with soft music and the staff members were very accommodative.l really enjoyed the night.,2
The food was extraordinary but the flute show was out of this world !!!!....hats off to the staff 👏👏👌👌🙏🙏(Ps: the blueberry kulfi is worth a try),2
This place fits snug amongst all the bars and party places of sector 7 which have loud music and party arrangements. Unlike them dastaan offers a different ambience with good spacious seating arrangements and they had traditional Rajasthan live music too the night we visited.Staff are well mannered and courteous.Food is a mix of Indian and Arabic cuisine and many of the items we tried provided a different taste.Drinks are mostly the same as the other restaurants but are worth it too.A bit heavy on the pocket but it's a good place to spend your evening.,2
"A beautiful and lovely restaurant for family, friends and couples. Ambience wonderful. food awesome, staff polite, service good. Loved every thing about this place.  The chicken tikka clear soup was super hit. Rarra ghosht a must try and the desserts were my favourite. We ordered Thanda jamun - Garam Rabri and it was yummm. White chocolate and lemon cheesecake was also awesome. And yes a complimentary panipuri in the starting and the masala peanut with the drinks gets the brownie points.",2
"One of the best restaurants I've been to in Chandigarh. Cocktails and mocktails were great and food quality and quantity was excellent 👌🏼 I love the idea of Gulkand infused with white rum, I'm gonna try this at home 😁",2
"Location: Sec 26 Backside “sip n dine”Prices: 1000 for 2 peopleDastaan have great, yet different aroma in the air. Great ambience and sitting. Dedicated tables for 2, 4 and then groups. Advise is to check availability or book a table beforehand. High rush at weekends and dinner time, so may need to wait for turn.Regular kind of meal daal makhani, rice and chapati cost around 800 for two peopleFood is spicy with great flavours. Good quantity on decent prices. Not enough choices with sweet dish. Dastaan experimented with regular serving sweet dishes. Like gulabjamun with hot rabri. Paan ice-cream.Beverages - alcoholic and non-alcoholic have same situation here as of sweet dishes. Shakes are also available. If you love trying new things this is a place to visit.Dastaan welcome you with golgappe. As the name suggest they love folk culture - in food and music. Food is in variety - Indian, continental, Chinese, Italian etc, and experimented as well.",2
